year,owner,severity,harvest_area,analysis_area,harvest_rate
1986,Federal,Very low,77.46815564402861,2414.736670173843,0.03208140937307731
1986,Federal,Low,38.45743087093578,816.7631683406336,0.047085167845003745
1986,Federal,Moderate,281.6044360258933,4003.8363019501085,0.07033365372323915
1986,Federal,High,496.7675995117188,3343.719959270451,0.1485673458192671
1986,Other,Very low,0.0,6.000079071044922,0.0
1986,Other,Low,0.0,3.562622204589844,0.0
1986,Other,Moderate,0.0,42.8781230041504,0.0
1986,Other,High,1.524802587890625,45.740273565673824,0.0333361055591702
1986,Private,Very low,19.121075095430264,553.2509811160819,0.03456130354591874
1986,Private,Low,8.428023129404107,203.13263152824854,0.041490247362015134
1986,Private,Moderate,47.48822782063802,1381.0485994305777,0.03438563120821234
1986,Private,High,173.3685536302993,1637.0987427459359,0.10589987586179746
1987,Federal,Very low,1638.3499618425676,30471.66019302787,0.053766350486457365
1987,Federal,Low,866.0915725775506,9943.064805993388,0.08710509178774495
1987,Federal,Moderate,5959.186658431157,38786.12878819412,0.1536422129409584
1987,Federal,High,9533.488156408597,43065.50534645137,0.22137179349723254
1987,Other,Very low,25.072177073424097,351.7446617063755,0.07127948140504688
1987,Other,Low,11.207812616804537,209.13013292748548,0.05359252853672107
1987,Other,Moderate,57.392685259076295,643.7301830386411,0.08915643039784447
1987,Other,High,79.0599519610476,765.0985036193608,0.10333303697111948
1987,Private,Very low,335.62413685513366,4679.929733466343,0.07171563591117054
1987,Private,Low,164.08425742651846,1833.261263128638,0.08950402254531512
1987,Private,Moderate,950.0928387230249,7557.246184906198,0.12571945064071213
1987,Private,High,1629.2113537367638,8471.920581338823,0.19230720331886048
1988,Federal,Very low,382.21556083716314,3702.340123969345,0.10323620954289392
1988,Federal,Low,132.71651876677868,1538.9978798866662,0.08623567355177389
1988,Federal,Moderate,570.4287845297661,8649.286698851272,0.06595096270834978
1988,Federal,High,715.333316850251,8097.481787071558,0.08834021930032031
1988,Other,Very low,14.609002860227099,239.23320911463122,0.0610659486377037
1988,Other,Low,2.338911248779297,117.52219788933247,0.019901867823998557
1988,Other,Moderate,30.93080097045899,541.4065309571508,0.057130454107704474
1988,Other,High,27.95940706176758,317.0142680244237,0.0881960526130436
1988,Private,Very low,223.44428478173353,3367.7052705945503,0.06634912108632524
1988,Private,Low,113.77001166207108,1308.0091505823234,0.08697952274372153
1988,Private,Moderate,760.4761913749426,7307.807525489215,0.10406352229754891
1988,Private,High,1282.4644817203537,6360.595452666087,0.2016264815557166
1989,Federal,Very low,238.3287646886967,4669.559666968853,0.05103880915679633
1989,Federal,Low,54.80088326437558,1082.4243705025706,0.050627909679206023
1989,Federal,Moderate,329.35883290153953,6495.099190639101,0.05070882264218839
1989,Federal,High,1112.5045119629865,12596.95217035056,0.08831537160087723
1989,Other,Very low,0.0,138.58329160065293,0.0
1989,Other,Low,0.0,14.918487682076247,0.0
1989,Other,Moderate,0.0,86.82323503353344,0.0
1989,Other,High,0.0,47.81522411343444,0.0
1989,Private,Very low,50.20939422925762,1121.3944933356074,0.04477406882916725
